store,item,date,predicted_sales
4,10,2018-01-10,55.17
4,11,2018-01-10,57.34
4,12,2018-01-10,55.35
4,13,2018-01-10,67.47
4,14,2018-01-10,47.16
4,15,2018-01-10,68.72
4,16,2018-01-10,20.19
4,17,2018-01-10,24.34
4,18,2018-01-10,68.73
4,19,2018-01-10,33.95
4,20,2018-01-10,37.53
4,21,2018-01-10,34.64
4,22,2018-01-10,65.21
4,23,2018-01-10,22.86
4,24,2018-01-10,52.53
4,25,2018-01-10,64.06
4,26,2018-01-10,38.71
4,27,2018-01-10,17.46
4,28,2018-01-10,68.42
4,29,2018-01-10,52.79
4,30,2018-01-10,33.04
4,31,2018-01-10,47.56
4,32,2018-01-10,35.78
4,33,2018-01-10,53.52
4,34,2018-01-10,21.55
4,35,2018-01-10,50.9
4,36,2018-01-10,60.53
4,37,2018-01-10,22.25
4,38,2018-01-10,59.41
4,39,2018-01-10,36.1
4,40,2018-01-10,22.73
4,41,2018-01-10,18.32
4,42,2018-01-10,28.73
4,43,2018-01-10,40.21
4,44,2018-01-10,22.77
4,45,2018-01-10,62.41
4,46,2018-01-10,44.87
4,47,2018-01-10,20.16
4,48,2018-01-10,40.83
4,49,2018-01-10,21.66
4,50,2018-01-10,51.96
5,1,2018-01-10,14.05
5,2,2018-01-10,32.3
5,3,2018-01-10,20.74
5,4,2018-01-10,11.32
5,5,2018-01-10,11.03
5,6,2018-01-10,31.29
5,7,2018-01-10,33.62
5,8,2018-01-10,44.69
5,9,2018-01-10,30.8
5,10,2018-01-10,44.0
5,11,2018-01-10,40.97
5,12,2018-01-10,39.24
5,13,2018-01-10,47.43
5,14,2018-01-10,37.0
5,15,2018-01-10,53.13
5,16,2018-01-10,14.57
5,17,2018-01-10,18.11
5,18,2018-01-10,50.25
5,19,2018-01-10,21.7
5,20,2018-01-10,28.8
5,21,2018-01-10,22.07
5,22,2018-01-10,45.64
5,23,2018-01-10,15.92
5,24,2018-01-10,35.43
5,25,2018-01-10,46.49
5,26,2018-01-10,25.95
5,27,2018-01-10,12.83
5,28,2018-01-10,53.2
5,29,2018-01-10,38.37
5,30,2018-01-10,23.62
5,31,2018-01-10,33.21
5,32,2018-01-10,25.73
5,33,2018-01-10,36.37
5,34,2018-01-10,14.9
5,35,2018-01-10,39.57
5,36,2018-01-10,43.74
5,37,2018-01-10,16.8
5,38,2018-01-10,46.57
5,39,2018-01-10,26.29
5,40,2018-01-10,15.85
5,41,2018-01-10,14.31
5,42,2018-01-10,20.9
5,43,2018-01-10,27.64
5,44,2018-01-10,16.54
5,45,2018-01-10,44.99
5,46,2018-01-10,34.12
5,47,2018-01-10,13.0
5,48,2018-01-10,31.5
5,49,2018-01-10,15.85
5,50,2018-01-10,35.53
6,1,2018-01-10,11.96
6,2,2018-01-10,36.11
6,3,2018-01-10,22.08
6,4,2018-01-10,10.47
6,5,2018-01-10,9.45
6,6,2018-01-10,32.34
6,7,2018-01-10,34.75
6,8,2018-01-10,45.51
6,9,2018-01-10,34.57
6,10,2018-01-10,42.55
6,11,2018-01-10,40.01
6,12,2018-01-10,41.61
6,13,2018-01-10,49.76
6,14,2018-01-10,34.61
6,15,2018-01-10,48.26
6,16,2018-01-10,15.67
6,17,2018-01-10,19.38
6,18,2018-01-10,49.18
6,19,2018-01-10,22.6
6,20,2018-01-10,28.87
6,21,2018-01-10,23.96
6,22,2018-01-10,44.39
6,23,2018-01-10,16.64
6,24,2018-01-10,35.83
6,25,2018-01-10,48.04
6,26,2018-01-10,27.24
6,27,2018-01-10,14.07
6,28,2018-01-10,50.03
6,29,2018-01-10,36.2
6,30,2018-01-10,21.19
6,31,2018-01-10,32.03
6,32,2018-01-10,24.83
6,33,2018-01-10,40.36
6,34,2018-01-10,15.13
6,35,2018-01-10,38.1
6,36,2018-01-10,44.07
6,37,2018-01-10,15.65
6,38,2018-01-10,46.08
6,39,2018-01-10,22.96
6,40,2018-01-10,17.52
6,41,2018-01-10,13.38
6,42,2018-01-10,19.41
6,43,2018-01-10,28.77
6,44,2018-01-10,17.23
6,45,2018-01-10,43.56
6,46,2018-01-10,35.94
6,47,2018-01-10,12.43
6,48,2018-01-10,27.87
6,49,2018-01-10,16.29
6,50,2018-01-10,38.95
7,1,2018-01-10,11.37
7,2,2018-01-10,29.54
7,3,2018-01-10,18.22
7,4,2018-01-10,10.41
7,5,2018-01-10,10.31
7,6,2018-01-10,29.75
7,7,2018-01-10,33.73
7,8,2018-01-10,42.77
7,9,2018-01-10,24.83
7,10,2018-01-10,38.51
7,11,2018-01-10,38.05
7,12,2018-01-10,38.72
7,13,2018-01-10,45.25
7,14,2018-01-10,33.16
7,15,2018-01-10,45.28
7,16,2018-01-10,13.45
7,17,2018-01-10,18.1
7,18,2018-01-10,47.24
7,19,2018-01-10,20.41
7,20,2018-01-10,25.34
7,21,2018-01-10,22.37
7,22,2018-01-10,44.07
7,23,2018-01-10,13.46
7,24,2018-01-10,36.9
7,25,2018-01-10,42.59
7,26,2018-01-10,23.93
7,27,2018-01-10,10.95
7,28,2018-01-10,44.92
7,29,2018-01-10,40.26
7,30,2018-01-10,21.32
7,31,2018-01-10,32.41
7,32,2018-01-10,24.01
7,33,2018-01-10,38.8
7,34,2018-01-10,15.28
7,35,2018-01-10,36.81
7,36,2018-01-10,41.03
7,37,2018-01-10,15.1
7,38,2018-01-10,38.86
7,39,2018-01-10,21.72
7,40,2018-01-10,14.14
7,41,2018-01-10,12.22
7,42,2018-01-10,19.23
7,43,2018-01-10,29.34
7,44,2018-01-10,16.13
7,45,2018-01-10,43.24
7,46,2018-01-10,31.51
7,47,2018-01-10,10.82
7,48,2018-01-10,26.0
7,49,2018-01-10,15.17
7,50,2018-01-10,33.92
8,1,2018-01-10,19.66
8,2,2018-01-10,55.75
8,3,2018-01-10,35.47
8,4,2018-01-10,19.24
8,5,2018-01-10,18.13
8,6,2018-01-10,55.27
8,7,2018-01-10,55.3
8,8,2018-01-10,66.25
8,9,2018-01-10,47.43
8,10,2018-01-10,63.35
8,11,2018-01-10,61.89
8,12,2018-01-10,62.42
8,13,2018-01-10,73.44
8,14,2018-01-10,54.67
8,15,2018-01-10,79.5
8,16,2018-01-10,22.26
8,17,2018-01-10,31.22
8,18,2018-01-10,73.05
8,19,2018-01-10,39.94
8,20,2018-01-10,46.32
8,21,2018-01-10,39.42
8,22,2018-01-10,70.79
8,23,2018-01-10,29.4
8,24,2018-01-10,61.41
8,25,2018-01-10,73.33
8,26,2018-01-10,44.37
8,27,2018-01-10,20.61
8,28,2018-01-10,74.81
8,29,2018-01-10,62.23
8,30,2018-01-10,34.75
8,31,2018-01-10,55.4
8,32,2018-01-10,38.53
8,33,2018-01-10,61.51
8,34,2018-01-10,27.41
8,35,2018-01-10,58.75
8,36,2018-01-10,67.82
8,37,2018-01-10,27.52
8,38,2018-01-10,69.51
8,39,2018-01-10,41.33
8,40,2018-01-10,27.52
8,41,2018-01-10,22.18
8,42,2018-01-10,33.31
8,43,2018-01-10,46.97
8,44,2018-01-10,28.41
8,45,2018-01-10,70.04
8,46,2018-01-10,54.58
8,47,2018-01-10,21.56
8,48,2018-01-10,48.67
8,49,2018-01-10,28.31
8,50,2018-01-10,57.57
9,1,2018-01-10,17.3
9,2,2018-01-10,47.5
9,3,2018-01-10,27.95
9,4,2018-01-10,16.6
9,5,2018-01-10,15.63
9,6,2018-01-10,44.36
9,7,2018-01-10,47.31
9,8,2018-01-10,60.38
9,9,2018-01-10,42.28
9,10,2018-01-10,57.25
9,11,2018-01-10,56.65
9,12,2018-01-10,54.32
9,13,2018-01-10,65.23
9,14,2018-01-10,45.75
9,15,2018-01-10,66.78
9,16,2018-01-10,19.15
9,17,2018-01-10,25.51
9,18,2018-01-10,62.74
9,19,2018-01-10,36.21
9,20,2018-01-10,41.09
9,21,2018-01-10,31.46
9,22,2018-01-10,61.2
9,23,2018-01-10,24.26
9,24,2018-01-10,52.17
9,25,2018-01-10,65.38
9,26,2018-01-10,37.22
9,27,2018-01-10,18.1
9,28,2018-01-10,67.07
9,29,2018-01-10,58.21
9,30,2018-01-10,32.33
9,31,2018-01-10,45.82
9,32,2018-01-10,36.29
9,33,2018-01-10,52.69
9,34,2018-01-10,19.11
9,35,2018-01-10,53.55
9,36,2018-01-10,61.78
9,37,2018-01-10,22.94
9,38,2018-01-10,61.76
9,39,2018-01-10,35.58
9,40,2018-01-10,23.95
9,41,2018-01-10,16.93
9,42,2018-01-10,27.91
9,43,2018-01-10,45.15
9,44,2018-01-10,22.51
9,45,2018-01-10,61.9
9,46,2018-01-10,45.74
9,47,2018-01-10,19.11
9,48,2018-01-10,39.77
9,49,2018-01-10,23.96
9,50,2018-01-10,52.26
10,1,2018-01-10,17.7
10,2,2018-01-10,45.33
10,3,2018-01-10,30.25
10,4,2018-01-10,18.29
10,5,2018-01-10,16.12
10,6,2018-01-10,47.76
10,7,2018-01-10,47.12
10,8,2018-01-10,60.39
10,9,2018-01-10,42.3
10,10,2018-01-10,60.07
10,11,2018-01-10,61.59
10,12,2018-01-10,59.25
10,13,2018-01-10,68.96
10,14,2018-01-10,48.14
10,15,2018-01-10,70.79
10,16,2018-01-10,21.19
10,17,2018-01-10,28.02
10,18,2018-01-10,67.32
10,19,2018-01-10,33.91
10,20,2018-01-10,38.72
10,21,2018-01-10,34.32
10,22,2018-01-10,65.66
10,23,2018-01-10,27.72
10,24,2018-01-10,57.5
10,25,2018-01-10,65.57
10,26,2018-01-10,39.72
10,27,2018-01-10,19.23
10,28,2018-01-10,68.63
10,29,2018-01-10,59.9
10,30,2018-01-10,33.93
10,31,2018-01-10,49.02
10,32,2018-01-10,37.38
10,33,2018-01-10,58.09
10,34,2018-01-10,21.05
10,35,2018-01-10,53.5
10,36,2018-01-10,64.87
10,37,2018-01-10,25.38
10,38,2018-01-10,65.18
10,39,2018-01-10,35.12
10,40,2018-01-10,26.82
10,41,2018-01-10,17.75
10,42,2018-01-10,31.36
10,43,2018-01-10,43.75
10,44,2018-01-10,24.23
10,45,2018-01-10,66.42
10,46,2018-01-10,51.49
10,47,2018-01-10,16.7
10,48,2018-01-10,43.61
10,49,2018-01-10,25.39
10,50,2018-01-10,56.05
1,1,2018-01-11,16.79
1,2,2018-01-11,46.07
1,3,2018-01-11,23.51
1,4,2018-01-11,16.14
1,5,2018-01-11,14.33
1,6,2018-01-11,44.02
1,7,2018-01-11,42.72
1,8,2018-01-11,54.16
1,9,2018-01-11,36.94
1,10,2018-01-11,54.84
1,11,2018-01-11,52.03
1,12,2018-01-11,50.17
1,13,2018-01-11,59.28
1,14,2018-01-11,41.52
1,15,2018-01-11,64.77
1,16,2018-01-11,21.2
1,17,2018-01-11,23.5
1,18,2018-01-11,60.63
1,19,2018-01-11,31.59
1,20,2018-01-11,35.29
1,21,2018-01-11,28.41
1,22,2018-01-11,59.96
1,23,2018-01-11,21.99
1,24,2018-01-11,45.23
1,25,2018-01-11,59.17
1,26,2018-01-11,38.64
1,27,2018-01-11,16.0
1,28,2018-01-11,58.36
1,29,2018-01-11,51.27
1,30,2018-01-11,27.71
1,31,2018-01-11,39.63
1,32,2018-01-11,31.72
1,33,2018-01-11,50.31
1,34,2018-01-11,21.16
1,35,2018-01-11,48.0
1,36,2018-01-11,57.69
1,37,2018-01-11,19.19
1,38,2018-01-11,60.06
1,39,2018-01-11,31.09
1,40,2018-01-11,21.99
1,41,2018-01-11,16.49
1,42,2018-01-11,22.46
1,43,2018-01-11,35.69
1,44,2018-01-11,22.82
1,45,2018-01-11,59.02
1,46,2018-01-11,44.89
1,47,2018-01-11,14.9
1,48,2018-01-11,37.88
1,49,2018-01-11,23.0
1,50,2018-01-11,47.73
2,1,2018-01-11,21.1
2,2,2018-01-11,58.24
2,3,2018-01-11,38.67
2,4,2018-01-11,22.76
2,5,2018-01-11,18.41
2,6,2018-01-11,59.87
2,7,2018-01-11,60.18
2,8,2018-01-11,72.25
2,9,2018-01-11,53.91
2,10,2018-01-11,72.22
2,11,2018-01-11,70.81
2,12,2018-01-11,70.35
2,13,2018-01-11,84.42
2,14,2018-01-11,60.33
2,15,2018-01-11,87.66
2,16,2018-01-11,22.8
2,17,2018-01-11,33.7
2,18,2018-01-11,80.5
2,19,2018-01-11,40.96
2,20,2018-01-11,45.06
2,21,2018-01-11,41.28
2,22,2018-01-11,79.37
2,23,2018-01-11,33.58
2,24,2018-01-11,65.23
2,25,2018-01-11,81.27
2,26,2018-01-11,50.42
2,27,2018-01-11,25.13
2,28,2018-01-11,82.58
2,29,2018-01-11,68.4
2,30,2018-01-11,41.17
2,31,2018-01-11,59.61
2,32,2018-01-11,47.42
2,33,2018-01-11,66.02
2,34,2018-01-11,25.59
2,35,2018-01-11,64.47
2,36,2018-01-11,76.94
2,37,2018-01-11,29.06
2,38,2018-01-11,75.09
2,39,2018-01-11,46.27
2,40,2018-01-11,31.49
2,41,2018-01-11,21.9
2,42,2018-01-11,41.01
2,43,2018-01-11,55.79
2,44,2018-01-11,29.72
2,45,2018-01-11,79.45
2,46,2018-01-11,58.74
2,47,2018-01-11,23.87
2,48,2018-01-11,51.46
2,49,2018-01-11,31.16
2,50,2018-01-11,62.09
3,1,2018-01-11,19.26
3,2,2018-01-11,55.68
3,3,2018-01-11,31.35
3,4,2018-01-11,20.88
3,5,2018-01-11,17.65
3,6,2018-01-11,51.64
3,7,2018-01-11,53.62
3,8,2018-01-11,65.01
3,9,2018-01-11,47.66
3,10,2018-01-11,61.62
3,11,2018-01-11,64.19
3,12,2018-01-11,62.79
3,13,2018-01-11,75.53
3,14,2018-01-11,53.97
3,15,2018-01-11,72.86
3,16,2018-01-11,25.63
3,17,2018-01-11,31.04
3,18,2018-01-11,74.07
3,19,2018-01-11,35.93
3,20,2018-01-11,43.8
3,21,2018-01-11,38.58
3,22,2018-01-11,72.41
3,23,2018-01-11,27.48
3,24,2018-01-11,66.07
3,25,2018-01-11,71.56
3,26,2018-01-11,41.57
3,27,2018-01-11,21.43
3,28,2018-01-11,76.39
3,29,2018-01-11,62.61
3,30,2018-01-11,39.32
3,31,2018-01-11,51.35
3,32,2018-01-11,42.16
3,33,2018-01-11,63.21
3,34,2018-01-11,23.4
3,35,2018-01-11,60.88
3,36,2018-01-11,68.6
3,37,2018-01-11,26.09
3,38,2018-01-11,72.26
3,39,2018-01-11,42.28
3,40,2018-01-11,29.44
3,41,2018-01-11,21.14
3,42,2018-01-11,34.23
3,43,2018-01-11,42.89
3,44,2018-01-11,26.94
3,45,2018-01-11,72.36
3,46,2018-01-11,57.3
3,47,2018-01-11,20.51
3,48,2018-01-11,47.64
3,49,2018-01-11,28.43
3,50,2018-01-11,58.31
4,1,2018-01-11,19.68
4,2,2018-01-11,46.51
4,3,2018-01-11,34.65
4,4,2018-01-11,20.84
4,5,2018-01-11,16.57
4,6,2018-01-11,49.81
4,7,2018-01-11,48.31
4,8,2018-01-11,61.68
4,9,2018-01-11,43.41
4,10,2018-01-11,58.28
4,11,2018-01-11,61.12
4,12,2018-01-11,60.46
4,13,2018-01-11,71.3
4,14,2018-01-11,50.95
4,15,2018-01-11,74.44
4,16,2018-01-11,20.19
4,17,2018-01-11,25.23
4,18,2018-01-11,72.1
4,19,2018-01-11,36.5
4,20,2018-01-11,40.25
4,21,2018-01-11,36.71
4,22,2018-01-11,67.88
4,23,2018-01-11,23.47
4,24,2018-01-11,55.37
4,25,2018-01-11,68.7
4,26,2018-01-11,40.25
4,27,2018-01-11,18.13
4,28,2018-01-11,71.35
4,29,2018-01-11,58.37
4,30,2018-01-11,35.6
4,31,2018-01-11,49.82
4,32,2018-01-11,37.59
4,33,2018-01-11,58.22
4,34,2018-01-11,22.09
4,35,2018-01-11,54.06
4,36,2018-01-11,65.26
4,37,2018-01-11,24.59
4,38,2018-01-11,66.3
4,39,2018-01-11,37.51
4,40,2018-01-11,25.01
4,41,2018-01-11,18.75
4,42,2018-01-11,31.13
4,43,2018-01-11,43.92
4,44,2018-01-11,25.04
4,45,2018-01-11,65.21
4,46,2018-01-11,48.02
4,47,2018-01-11,19.97
4,48,2018-01-11,43.79
4,49,2018-01-11,25.12
4,50,2018-01-11,54.42
5,1,2018-01-11,13.87
5,2,2018-01-11,34.54
5,3,2018-01-11,22.24
5,4,2018-01-11,12.6
5,5,2018-01-11,10.58
5,6,2018-01-11,34.42
5,7,2018-01-11,36.21
5,8,2018-01-11,48.1
5,9,2018-01-11,31.3
5,10,2018-01-11,44.4
5,11,2018-01-11,43.43
5,12,2018-01-11,43.66
5,13,2018-01-11,50.91
5,14,2018-01-11,40.32
5,15,2018-01-11,55.79
5,16,2018-01-11,14.56
5,17,2018-01-11,18.45
5,18,2018-01-11,51.68
5,19,2018-01-11,23.56
5,20,2018-01-11,27.86
5,21,2018-01-11,23.42
5,22,2018-01-11,48.77
5,23,2018-01-11,16.99
5,24,2018-01-11,39.02
5,25,2018-01-11,49.53
5,26,2018-01-11,26.77
5,27,2018-01-11,13.66
5,28,2018-01-11,57.82
5,29,2018-01-11,40.17
5,30,2018-01-11,25.3
5,31,2018-01-11,36.56
5,32,2018-01-11,27.54
5,33,2018-01-11,39.87
5,34,2018-01-11,15.17
5,35,2018-01-11,39.05
5,36,2018-01-11,47.25
5,37,2018-01-11,16.86
5,38,2018-01-11,50.67
5,39,2018-01-11,28.28
5,40,2018-01-11,18.1
5,41,2018-01-11,13.41
5,42,2018-01-11,21.81
5,43,2018-01-11,30.44
5,44,2018-01-11,18.5
5,45,2018-01-11,49.11
5,46,2018-01-11,38.45
5,47,2018-01-11,13.98
5,48,2018-01-11,33.69
5,49,2018-01-11,18.07
5,50,2018-01-11,39.06
6,1,2018-01-11,11.14
6,2,2018-01-11,37.29
6,3,2018-01-11,23.77
6,4,2018-01-11,11.78
6,5,2018-01-11,10.5
6,6,2018-01-11,34.42
6,7,2018-01-11,37.5
6,8,2018-01-11,47.4
6,9,2018-01-11,35.43
6,10,2018-01-11,44.8
6,11,2018-01-11,44.38
6,12,2018-01-11,44.67
6,13,2018-01-11,52.35
6,14,2018-01-11,36.26
6,15,2018-01-11,51.6
6,16,2018-01-11,16.61
6,17,2018-01-11,19.94
6,18,2018-01-11,52.02
6,19,2018-01-11,24.95
6,20,2018-01-11,31.46
6,21,2018-01-11,25.46
6,22,2018-01-11,49.16
6,23,2018-01-11,16.92
6,24,2018-01-11,39.88
6,25,2018-01-11,50.63
6,26,2018-01-11,28.62
6,27,2018-01-11,13.82
6,28,2018-01-11,55.08
6,29,2018-01-11,41.25
6,30,2018-01-11,23.73
6,31,2018-01-11,34.44
6,32,2018-01-11,29.42
6,33,2018-01-11,42.28
6,34,2018-01-11,15.44
6,35,2018-01-11,39.71
6,36,2018-01-11,46.0
6,37,2018-01-11,17.5
6,38,2018-01-11,49.53
6,39,2018-01-11,26.54
6,40,2018-01-11,18.24
6,41,2018-01-11,13.35
6,42,2018-01-11,23.22
6,43,2018-01-11,30.23
6,44,2018-01-11,18.15
6,45,2018-01-11,49.02
6,46,2018-01-11,36.78
6,47,2018-01-11,13.86
6,48,2018-01-11,29.42
6,49,2018-01-11,17.42
6,50,2018-01-11,43.29
7,1,2018-01-11,13.38
7,2,2018-01-11,30.03
7,3,2018-01-11,19.0
7,4,2018-01-11,10.64
7,5,2018-01-11,9.58
7,6,2018-01-11,32.58
7,7,2018-01-11,37.62
7,8,2018-01-11,45.25
7,9,2018-01-11,28.79
7,10,2018-01-11,40.18
7,11,2018-01-11,39.87
7,12,2018-01-11,40.71
7,13,2018-01-11,47.57
7,14,2018-01-11,32.71
7,15,2018-01-11,46.02
7,16,2018-01-11,15.11
7,17,2018-01-11,20.35
7,18,2018-01-11,48.35
7,19,2018-01-11,22.23
7,20,2018-01-11,24.59
7,21,2018-01-11,22.51
7,22,2018-01-11,45.88
7,23,2018-01-11,15.04
7,24,2018-01-11,40.06
7,25,2018-01-11,45.97
7,26,2018-01-11,25.18
7,27,2018-01-11,11.69
7,28,2018-01-11,47.84
7,29,2018-01-11,43.37
7,30,2018-01-11,22.8
7,31,2018-01-11,33.69
7,32,2018-01-11,24.83
7,33,2018-01-11,44.85
7,34,2018-01-11,14.51
7,35,2018-01-11,37.66
7,36,2018-01-11,41.47
7,37,2018-01-11,16.15
7,38,2018-01-11,44.02
7,39,2018-01-11,23.64
7,40,2018-01-11,16.15
7,41,2018-01-11,12.56
7,42,2018-01-11,19.55
7,43,2018-01-11,28.99
7,44,2018-01-11,16.84
7,45,2018-01-11,45.85
7,46,2018-01-11,30.91
7,47,2018-01-11,11.12
7,48,2018-01-11,30.26
7,49,2018-01-11,15.66
7,50,2018-01-11,36.96
8,1,2018-01-11,22.73
8,2,2018-01-11,59.94
8,3,2018-01-11,38.25
8,4,2018-01-11,21.41
8,5,2018-01-11,18.9
8,6,2018-01-11,57.08
8,7,2018-01-11,58.05
8,8,2018-01-11,70.34
8,9,2018-01-11,52.09
8,10,2018-01-11,66.11
8,11,2018-01-11,63.73
8,12,2018-01-11,67.39
8,13,2018-01-11,79.83
8,14,2018-01-11,57.0
8,15,2018-01-11,84.96
8,16,2018-01-11,23.83
8,17,2018-01-11,34.66
8,18,2018-01-11,78.02
8,19,2018-01-11,41.13
8,20,2018-01-11,47.27
8,21,2018-01-11,41.45
8,22,2018-01-11,74.23
8,23,2018-01-11,30.74
8,24,2018-01-11,66.58
8,25,2018-01-11,74.88
8,26,2018-01-11,46.98
8,27,2018-01-11,21.16
8,28,2018-01-11,78.75
8,29,2018-01-11,66.89
8,30,2018-01-11,37.69
8,31,2018-01-11,59.12
8,32,2018-01-11,43.06
8,33,2018-01-11,66.15
8,34,2018-01-11,29.86
8,35,2018-01-11,63.02
8,36,2018-01-11,72.43
8,37,2018-01-11,29.38
8,38,2018-01-11,73.46
8,39,2018-01-11,44.07
8,40,2018-01-11,28.52
8,41,2018-01-11,25.95
8,42,2018-01-11,37.03
8,43,2018-01-11,49.59
8,44,2018-01-11,30.55
8,45,2018-01-11,73.72
8,46,2018-01-11,57.64
8,47,2018-01-11,21.89
8,48,2018-01-11,51.73
8,49,2018-01-11,31.14
8,50,2018-01-11,61.67
9,1,2018-01-11,19.34
9,2,2018-01-11,49.6
9,3,2018-01-11,30.31
9,4,2018-01-11,17.66
9,5,2018-01-11,16.69
9,6,2018-01-11,47.82
9,7,2018-01-11,50.39
9,8,2018-01-11,64.92
9,9,2018-01-11,43.23
9,10,2018-01-11,60.12
9,11,2018-01-11,60.53
9,12,2018-01-11,59.61
9,13,2018-01-11,68.17
9,14,2018-01-11,48.98
9,15,2018-01-11,72.4
9,16,2018-01-11,21.21
9,17,2018-01-11,26.53
9,18,2018-01-11,64.21
9,19,2018-01-11,36.67
9,20,2018-01-11,39.97
9,21,2018-01-11,33.04
9,22,2018-01-11,64.04
9,23,2018-01-11,25.32
9,24,2018-01-11,56.36
9,25,2018-01-11,69.33
9,26,2018-01-11,42.24
9,27,2018-01-11,18.99
9,28,2018-01-11,72.15
9,29,2018-01-11,60.22
9,30,2018-01-11,33.68
9,31,2018-01-11,51.28
9,32,2018-01-11,38.74
9,33,2018-01-11,59.58
9,34,2018-01-11,20.59
9,35,2018-01-11,58.35
9,36,2018-01-11,64.66
9,37,2018-01-11,26.44
9,38,2018-01-11,66.14
9,39,2018-01-11,37.46
9,40,2018-01-11,24.75
9,41,2018-01-11,17.84
9,42,2018-01-11,30.83
9,43,2018-01-11,46.85
9,44,2018-01-11,23.49
9,45,2018-01-11,66.79
9,46,2018-01-11,48.81
9,47,2018-01-11,19.89
9,48,2018-01-11,41.14
9,49,2018-01-11,26.2
9,50,2018-01-11,56.78
10,1,2018-01-11,16.85
10,2,2018-01-11,49.37
10,3,2018-01-11,32.75
10,4,2018-01-11,21.64
10,5,2018-01-11,16.96
10,6,2018-01-11,53.06
10,7,2018-01-11,50.08
10,8,2018-01-11,64.73
10,9,2018-01-11,44.39
10,10,2018-01-11,62.76
10,11,2018-01-11,62.95
10,12,2018-01-11,63.77
10,13,2018-01-11,73.03
10,14,2018-01-11,51.19
10,15,2018-01-11,74.28
10,16,2018-01-11,23.86
10,17,2018-01-11,31.28
10,18,2018-01-11,72.04
10,19,2018-01-11,35.78
10,20,2018-01-11,41.7
10,21,2018-01-11,36.23
10,22,2018-01-11,70.23
10,23,2018-01-11,28.52
10,24,2018-01-11,58.37
10,25,2018-01-11,71.59
10,26,2018-01-11,43.12
10,27,2018-01-11,21.5
10,28,2018-01-11,72.57
10,29,2018-01-11,62.57
10,30,2018-01-11,35.98
10,31,2018-01-11,53.25
10,32,2018-01-11,38.2
10,33,2018-01-11,61.23
10,34,2018-01-11,23.13
10,35,2018-01-11,58.08
10,36,2018-01-11,67.42
10,37,2018-01-11,27.74
10,38,2018-01-11,70.61
10,39,2018-01-11,39.89
10,40,2018-01-11,26.47
10,41,2018-01-11,18.28
10,42,2018-01-11,32.45
10,43,2018-01-11,46.73
10,44,2018-01-11,27.24
10,45,2018-01-11,70.61
10,46,2018-01-11,54.01
10,47,2018-01-11,17.32
10,48,2018-01-11,44.83
10,49,2018-01-11,28.73
10,50,2018-01-11,58.58
1,1,2018-01-12,17.94
1,2,2018-01-12,47.33
1,3,2018-01-12,29.19
1,4,2018-01-12,16.73
1,5,2018-01-12,14.25
1,6,2018-01-12,46.64
1,7,2018-01-12,45.7
1,8,2018-01-12,58.1
1,9,2018-01-12,41.11
1,10,2018-01-12,59.72
1,11,2018-01-12,51.65
1,12,2018-01-12,53.28
1,13,2018-01-12,62.71
1,14,2018-01-12,44.9
1,15,2018-01-12,66.96
1,16,2018-01-12,19.57
1,17,2018-01-12,25.36
1,18,2018-01-12,61.57
1,19,2018-01-12,30.58
1,20,2018-01-12,38.97
1,21,2018-01-12,29.28
1,22,2018-01-12,61.03
1,23,2018-01-12,23.51
1,24,2018-01-12,49.18
1,25,2018-01-12,61.87
1,26,2018-01-12,40.28
1,27,2018-01-12,17.02
1,28,2018-01-12,62.05
1,29,2018-01-12,57.17
1,30,2018-01-12,28.75
1,31,2018-01-12,44.6
1,32,2018-01-12,34.56
1,33,2018-01-12,53.96
1,34,2018-01-12,22.88
1,35,2018-01-12,51.19
1,36,2018-01-12,61.39
1,37,2018-01-12,20.4
1,38,2018-01-12,63.45
1,39,2018-01-12,35.18
1,40,2018-01-12,24.13
1,41,2018-01-12,17.54
1,42,2018-01-12,24.59
1,43,2018-01-12,38.69
1,44,2018-01-12,25.27
1,45,2018-01-12,62.58
1,46,2018-01-12,45.71
1,47,2018-01-12,16.86
1,48,2018-01-12,39.06
1,49,2018-01-12,24.06
1,50,2018-01-12,49.47
2,1,2018-01-12,22.25
2,2,2018-01-12,62.08
2,3,2018-01-12,40.07
2,4,2018-01-12,23.34
2,5,2018-01-12,19.88
2,6,2018-01-12,62.42
2,7,2018-01-12,62.97
2,8,2018-01-12,77.46
2,9,2018-01-12,54.28
2,10,2018-01-12,77.4
2,11,2018-01-12,74.92
2,12,2018-01-12,76.54
2,13,2018-01-12,84.16
2,14,2018-01-12,64.3
2,15,2018-01-12,90.61
2,16,2018-01-12,25.66
2,17,2018-01-12,33.79
2,18,2018-01-12,86.28
2,19,2018-01-12,42.97
2,20,2018-01-12,50.38
2,21,2018-01-12,43.62
2,22,2018-01-12,84.97
2,23,2018-01-12,35.01
2,24,2018-01-12,67.79
2,25,2018-01-12,81.77
2,26,2018-01-12,57.57
2,27,2018-01-12,24.99
2,28,2018-01-12,89.72
2,29,2018-01-12,75.03
2,30,2018-01-12,42.35
2,31,2018-01-12,64.02
2,32,2018-01-12,49.27
2,33,2018-01-12,70.22
2,34,2018-01-12,26.58
2,35,2018-01-12,72.35
2,36,2018-01-12,80.27
2,37,2018-01-12,32.99
2,38,2018-01-12,79.38
2,39,2018-01-12,47.21
2,40,2018-01-12,33.61
2,41,2018-01-12,23.27
